order_id,product_id,customer_id,order_date,shipping_date,quantity,unit_price,discount_pct,sales_amount,shipping_method,payment_method,order_status,delivery_date,customer_segment,customer_region
9879058,79641,195305,2025-09-07,2025-09-09,5,5363.01,25.0,20111.29,Express,Debit Card,Delivered,2025-09-14,Consumer,West
4199662,68899,877837,2025-06-21,2025-06-26,3,2456.67,5.0,7001.51,Economy,Credit Card,Delivered,2025-06-29,Consumer,South
4968489,56188,847924,2025-08-08,2025-08-14,1,3443.64,15.0,2927.09,Express,Credit Card,Delivered,2025-08-15,Consumer,West
9309435,74568,140413,2025-08-21,2025-08-23,1,1900.16,5.0,1805.15,Express,UPI,Delivered,2025-08-29,Consumer,West
3022046,74568,175945,2025-11-22,2025-11-24,1,1900.16,0.0,1900.16,Standard,UPI,Delivered,2025-11-29,Small Business,South
8889522,48964,992112,2025-05-20,2025-05-28,3,770.14,5.0,2194.9,Economy,Credit Card,Delivered,2025-06-02,Consumer,West
8584571,79641,902639,2026-03-10,2026-03-14,2,5363.01,0.0,10726.02,Standard,COD,Delivered,2026-03-16,Corporate,South
4755242,85575,939711,2025-09-14,2025-09-18,1,3516.68,5.0,3340.85,Standard,COD,Delivered,2025-09-20,Small Business,Central
9077332,97797,754177,2026-01-01,2026-01-02,1,1675.71,0.0,1675.71,Economy,Debit Card,Delivered,2026-01-06,Consumer,West
3048794,21529,475309,2025-02-28,2025-03-03,1,919.39,0.0,919.39,Same Day,Credit Card,Delivered,2025-03-09,Consumer,West
6119261,79641,204369,2025-09-30,2025-10-04,2,5363.01,0.0,10726.02,Express,Credit Card,Delivered,2025-10-07,Consumer,East
5268899,21529,384068,2025-01-20,2025-01-27,1,919.39,20.0,735.51,Standard,Debit Card,Delivered,2025-01-31,Consumer,South
4101476,28129,119446,2025-12-20,2025-12-23,2,6269.52,0.0,12539.04,Standard,Wallet,Delivered,2025-12-30,Small Business,East
1844213,78497,724795,2025-07-27,2025-08-02,2,725.77,5.0,1378.96,Express,UPI,Cancelled,,Consumer,West
5007219,79641,914856,2026-06-02,2026-06-07,2,5363.01,10.0,9653.42,Same Day,Credit Card,Delivered,2026-06-09,Consumer,North
5174550,97797,762879,2025-07-16,2025-07-18,1,1675.71,5.0,1591.92,Standard,UPI,Delivered,2025-07-20,Consumer,Central
1028336,85575,549338,2025-11-08,2025-11-11,3,3516.68,10.0,9495.04,Standard,Credit Card,Delivered,2025-11-18,Small Business,West
3793894,74568,992112,2025-06-10,2025-06-12,2,1900.16,0.0,3800.32,Standard,Debit Card,Shipped,,Consumer,East
4970711,79641,940868,2025-11-28,2025-12-01,1,5363.01,10.0,4826.71,Express,Debit Card,Delivered,2025-12-08,Consumer,North
7743685,74568,316850,2025-09-29,2025-10-03,1,1900.16,10.0,1710.14,Express,UPI,Cancelled,,Consumer,East
2701298,28129,799603,2025-08-10,2025-08-13,2,6269.52,10.0,11285.14,Standard,UPI,Delivered,2025-08-16,Consumer,West
7131401,79641,846689,2025-05-11,2025-05-14,1,5363.01,10.0,4826.71,Standard,Wallet,Processing,,Small Business,South
7567797,50534,382353,2025-03-18,2025-03-23,1,1113.02,5.0,1057.37,Standard,Credit Card,Delivered,2025-03-26,Consumer,West
8467425,28129,488868,2025-03-22,2025-03-26,1,6269.52,5.0,5956.04,Standard,Net Banking,Delivered,2025-03-30,Consumer,Central
3011843,68899,122589,2026-06-30,2026-07-04,1,2456.67,0.0,2456.67,Express,Credit Card,Delivered,2026-07-07,Small Business,West
3381165,87260,549234,2025-09-01,2025-09-05,1,3209.12,10.0,2888.21,Standard,Debit Card,Delivered,2025-09-06,Consumer,West
7989716,79641,789525,2025-01-02,2025-01-04,2,5363.01,0.0,10726.02,Express,Wallet,Processing,,Consumer,East
3059917,21529,579772,2026-06-04,2026-06-09,1,919.39,5.0,873.42,Same Day,UPI,Processing,,Small Business,West
8191006,48964,969595,2025-01-15,2025-01-18,2,770.14,10.0,1386.25,Economy,Credit Card,Delivered,2025-01-23,Consumer,North
3292373,78497,843515,2025-09-04,2025-09-07,1,725.77,0.0,725.77,Economy,UPI,Delivered,2025-09-14,Consumer,West
2685638,97797,211372,2026-01-08,2026-01-10,1,1675.71,0.0,1675.71,Standard,Net Banking,Delivered,2026-01-14,Consumer,North
3976010,97797,671259,2026-05-13,2026-05-17,1,1675.71,10.0,1508.14,Standard,COD,Delivered,2026-05-22,Corporate,West
4674803,79641,108922,2026-01-05,2026-01-09,2,5363.01,5.0,10189.72,Standard,UPI,Delivered,2026-01-10,Corporate,South
8488642,85575,282435,2025-09-27,2025-09-30,4,3516.68,15.0,11956.71,Express,Credit Card,Delivered,2025-10-05,Consumer,South
8755678,18474,901608,2026-06-16,2026-06-22,1,1417.87,20.0,1134.3,Standard,UPI,Delivered,2026-06-28,Corporate,South
5147973,50534,477196,2025-01-28,2025-02-03,1,1113.02,25.0,834.76,Standard,Credit Card,Processing,,Small Business,West
2998788,79641,319445,2026-06-23,2026-06-25,1,5363.01,5.0,5094.86,Standard,Credit Card,Shipped,,Consumer,West
2442795,21529,806283,2026-04-05,2026-04-10,1,919.39,5.0,873.42,Standard,UPI,Shipped,,Consumer,North
4870717,74568,236367,2026-05-21,2026-05-24,3,1900.16,10.0,5130.43,Express,Net Banking,Delivered,2026-05-25,Small Business,West
9294831,48964,196949,2025-06-08,2025-06-22,1,770.14,10.0,693.13,Express,Credit Card,Cancelled,,Consumer,West
1457898,79641,263319,2025-04-05,2025-04-07,4,5363.01,10.0,19306.84,Express,Net Banking,Delivered,2025-04-09,Consumer,South
3475217,17733,557517,2025-12-15,2025-12-18,2,3137.12,5.0,5960.53,Economy,Net Banking,Delivered,2025-12-22,Consumer,South
1801309,56188,975770,2025-10-20,2025-10-23,1,3443.64,0.0,3443.64,Standard,Net Banking,Delivered,2025-10-27,Small Business,North
1382960,79641,934697,2025-10-23,2025-10-26,3,5363.01,0.0,16089.03,Standard,Debit Card,Cancelled,,Small Business,South
2604323,79641,952866,2026-05-19,2026-05-24,1,5363.01,0.0,5363.01,Standard,Debit Card,Delivered,2026-05-31,Consumer,East
2812109,56188,469154,2025-11-28,2025-12-02,2,3443.64,0.0,6887.28,Express,Credit Card,Processing,,Consumer,North
4238295,79641,539708,2025-07-09,2025-07-11,1,5363.01,20.0,4290.41,Express,Credit Card,Delivered,2025-07-17,Consumer,East
2627896,85575,119446,2025-08-26,2025-08-30,3,3516.68,0.0,10550.04,Standard,Debit Card,Shipped,,Small Business,North
5295013,17733,992112,2025-03-30,2025-04-06,1,3137.12,10.0,2823.41,Economy,Debit Card,Delivered,2025-04-08,Consumer,West
6640802,85575,319445,2025-05-04,2025-05-10,1,3516.68,20.0,2813.34,Standard,Credit Card,Cancelled,,Consumer,Central
5083841,28129,709849,2025-04-05,2025-04-09,3,6269.52,5.0,17868.13,Standard,Credit Card,Delivered,2025-04-12,Consumer,East
8305355,97797,218990,2026-03-13,2026-03-16,1,1675.71,10.0,1508.14,Express,COD,Delivered,2026-03-20,Consumer,South
3454987,79641,385379,2025-12-31,2026-01-02,1,5363.01,10.0,4826.71,Economy,Net Banking,Shipped,,Small Business,West
4501347,50534,370842,2025-10-26,2025-11-02,2,1113.02,5.0,2114.74,Express,Debit Card,Delivered,2025-11-08,Consumer,West
3009481,28129,846689,2025-08-12,2025-08-17,1,6269.52,10.0,5642.57,Economy,COD,Delivered,2025-08-21,Small Business,North
9912211,74568,209641,2025-12-17,2025-12-21,3,1900.16,15.0,4845.41,Standard,Credit Card,Shipped,,Consumer,South
2759313,74568,799603,2026-03-15,2026-03-22,2,1900.16,15.0,3230.27,Express,Debit Card,Delivered,2026-03-24,Consumer,North
1108465,50534,901608,2026-04-24,2026-04-26,2,1113.02,15.0,1892.13,Economy,Wallet,Shipped,,Corporate,South
1881168,79641,940868,2025-11-02,2025-11-07,1,5363.01,25.0,4022.26,Express,UPI,Delivered,2025-11-10,Consumer,South
6283403,56188,993014,2026-03-19,2026-03-21,1,3443.64,5.0,3271.46,Standard,Credit Card,Processing,,Small Business,West
7363068,21529,992112,2025-10-18,2025-10-20,4,919.39,15.0,3125.93,Economy,Debit Card,Delivered,2025-10-25,Consumer,West
9992163,56188,539708,2025-10-02,2025-10-06,1,3443.64,10.0,3099.28,Standard,UPI,Delivered,2025-10-13,Consumer,West
5294384,87260,319445,2026-04-15,2026-04-18,1,3209.12,10.0,2888.21,Standard,UPI,Cancelled,,Consumer,East
1897555,56188,316850,2025-08-19,2025-08-27,1,3443.64,15.0,2927.09,Economy,Debit Card,Delivered,2025-09-01,Consumer,South
6448543,17733,104775,2025-08-24,2025-08-27,1,3137.12,15.0,2666.55,Economy,UPI,Delivered,2025-09-01,Consumer,Central
9724875,79641,992112,2025-07-06,2025-07-12,2,5363.01,20.0,8580.82,Economy,Debit Card,Delivered,2025-07-13,Consumer,North
7437152,68899,704903,2025-10-21,2025-10-26,2,2456.67,5.0,4667.67,Economy,UPI,Delivered,2025-10-27,Consumer,North
7934241,85575,671259,2025-11-01,2025-11-06,2,3516.68,10.0,6330.02,Standard,Credit Card,Delivered,2025-11-10,Corporate,South
8785414,85575,847924,2025-12-14,2025-12-22,3,3516.68,5.0,10022.54,Economy,Wallet,Delivered,2025-12-27,Consumer,East
4146736,48964,653082,2025-09-10,2025-09-13,1,770.14,10.0,693.13,Standard,Net Banking,Cancelled,,Consumer,Central
4625551,87260,237942,2025-05-19,2025-05-22,1,3209.12,15.0,2727.75,Express,UPI,Delivered,2025-05-24,Consumer,North
4063364,21529,475309,2026-04-16,2026-04-18,1,919.39,15.0,781.48,Standard,Net Banking,Delivered,2026-04-22,Consumer,West
9784595,97797,906386,2025-07-28,2025-07-31,2,1675.71,5.0,3183.85,Economy,Credit Card,Delivered,2025-08-07,Consumer,North
9369187,97797,385379,2026-05-18,2026-05-25,1,1675.71,10.0,1508.14,Express,Debit Card,Delivered,2026-05-26,Small Business,West
4031511,28129,914856,2025-05-13,2025-05-17,1,6269.52,5.0,5956.04,Economy,UPI,Delivered,2025-05-20,Consumer,West
4089882,28129,488868,2025-11-06,2025-11-09,1,6269.52,0.0,6269.52,Standard,UPI,Returned,2025-11-16,Consumer,North
6068494,28129,211372,2025-10-28,2025-10-30,2,6269.52,5.0,11912.09,Standard,Net Banking,Delivered,2025-11-01,Consumer,East
2727131,79641,846689,2026-03-24,2026-03-28,2,5363.01,20.0,8580.82,Standard,COD,Delivered,2026-03-31,Small Business,West
5515856,79641,140413,2025-04-03,2025-04-08,3,5363.01,5.0,15284.58,Standard,Debit Card,Shipped,,Consumer,West
4948993,68899,579772,2026-05-11,2026-05-14,1,2456.67,25.0,1842.5,Express,Debit Card,Delivered,2026-05-19,Small Business,East
4534292,97797,843319,2025-10-26,2025-10-31,5,1675.71,0.0,8378.55,Standard,UPI,Delivered,2025-11-02,Consumer,West
6236390,17733,974569,2025-11-16,2025-11-20,1,3137.12,15.0,2666.55,Express,Debit Card,Delivered,2025-11-26,Consumer,West
1618161,78497,119446,2025-10-17,2025-10-23,1,725.77,10.0,653.19,Standard,Credit Card,Delivered,2025-10-25,Small Business,North
3367871,79641,218990,2025-01-26,2025-01-29,1,5363.01,10.0,4826.71,Standard,COD,Delivered,2025-02-01,Consumer,East
3618579,79641,226199,2025-10-12,2025-10-16,1,5363.01,10.0,4826.71,Express,Wallet,Processing,,Corporate,South
9731705,74568,974569,2025-06-13,2025-06-15,1,1900.16,15.0,1615.14,Standard,COD,Delivered,2025-06-16,Consumer,South
7931285,87260,549234,2025-07-26,2025-07-29,1,3209.12,20.0,2567.3,Standard,Credit Card,Delivered,2025-08-04,Consumer,South
5746770,74568,764486,2025-12-09,2025-12-14,1,1900.16,10.0,1710.14,Standard,Credit Card,Delivered,2025-12-19,Corporate,West
2326691,85575,557517,2025-10-12,2025-10-16,2,3516.68,0.0,7033.36,Standard,UPI,Shipped,,Consumer,North
9499989,17733,233384,2025-03-07,2025-03-09,3,3137.12,5.0,8940.79,Express,COD,Shipped,,Consumer,East
7325873,87260,430456,2025-02-21,2025-02-27,2,3209.12,15.0,5455.5,Standard,Credit Card,Cancelled,,Consumer,South
8640734,74568,248125,2025-05-01,2025-05-02,2,1900.16,10.0,3420.29,Standard,Credit Card,Delivered,2025-05-09,Small Business,West
4725317,79641,112541,2025-05-03,2025-05-07,1,5363.01,10.0,4826.71,Express,Credit Card,Shipped,,Consumer,West
2483173,79641,261325,2025-11-24,2025-12-04,2,5363.01,10.0,9653.42,Express,Net Banking,Delivered,2025-12-08,Consumer,West
6035852,79641,226199,2025-04-26,2025-04-30,1,5363.01,5.0,5094.86,Express,Net Banking,Delivered,2025-05-04,Corporate,West
4982826,74568,993014,2026-04-24,2026-04-30,1,1900.16,15.0,1615.14,Standard,UPI,Delivered,2026-05-04,Small Business,West
6731918,85575,388560,2025-05-14,2025-05-18,1,3516.68,15.0,2989.18,Economy,Credit Card,Shipped,,Corporate,East
3023651,17733,588449,2025-03-06,2025-03-12,2,3137.12,15.0,5333.1,Standard,Net Banking,Delivered,2025-03-18,Consumer,West
2179017,85575,762879,2026-04-21,2026-04-26,1,3516.68,15.0,2989.18,Standard,UPI,Delivered,2026-04-28,Consumer,North
2994400,78497,823918,2025-07-01,2025-07-06,2,725.77,20.0,1161.23,Economy,Credit Card,Delivered,2025-07-13,Consumer,South
5756726,74568,263319,2025-09-08,2025-09-10,1,1900.16,10.0,1710.14,Express,Debit Card,Delivered,2025-09-17,Consumer,East
7723108,68899,433775,2026-06-07,2026-06-12,1,2456.67,25.0,1842.5,Express,UPI,Returned,2026-06-14,Corporate,Central
5071538,78497,823918,2026-05-30,2026-06-01,1,725.77,0.0,725.77,Economy,Debit Card,Shipped,,Consumer,South
2173871,56188,513963,2026-01-07,2026-01-17,1,3443.64,10.0,3099.28,Standard,COD,Delivered,2026-01-19,Consumer,West
2778809,50534,934767,2025-02-19,2025-02-21,1,1113.02,15.0,946.07,Economy,UPI,Delivered,2025-02-22,Small Business,North
2446919,28129,671259,2025-11-18,2025-11-20,2,6269.52,10.0,11285.14,Express,Debit Card,Delivered,2025-11-23,Corporate,West
9736286,79641,823670,2026-06-24,2026-06-30,1,5363.01,5.0,5094.86,Standard,UPI,Shipped,,Corporate,West
6458969,74568,939711,2026-05-31,2026-06-03,1,1900.16,10.0,1710.14,Standard,UPI,Delivered,2026-06-09,Small Business,West
5549394,97797,436252,2025-03-14,2025-03-17,2,1675.71,5.0,3183.85,Standard,Credit Card,Delivered,2025-03-22,Small Business,East
7867706,50534,261325,2025-08-24,2025-08-29,1,1113.02,20.0,890.42,Economy,UPI,Delivered,2025-09-04,Consumer,West
4284300,28129,217945,2025-07-12,2025-07-14,1,6269.52,5.0,5956.04,Standard,Debit Card,Delivered,2025-07-16,Consumer,South
6241829,18030,659588,2025-03-28,2025-03-30,1,2921.51,0.0,2921.51,Standard,Debit Card,Delivered,2025-04-06,Consumer,South
5648834,85575,276775,2025-12-27,2025-12-31,1,3516.68,10.0,3165.01,Express,Net Banking,Delivered,2026-01-05,Consumer,North
6939753,74568,116053,2025-06-19,2025-06-22,1,1900.16,5.0,1805.15,Express,UPI,Returned,2025-06-23,Consumer,West
2095801,28129,227114,2025-07-27,2025-07-29,2,6269.52,0.0,12539.04,Standard,Debit Card,Delivered,2025-07-30,Corporate,East
9447853,21529,957476,2025-03-05,2025-03-06,1,919.39,10.0,827.45,Economy,Credit Card,Delivered,2025-03-08,Corporate,North
6207189,21529,368880,2025-10-12,2025-10-15,2,919.39,10.0,1654.9,Express,UPI,Delivered,2025-10-16,Small Business,South
8492226,97797,557517,2025-04-14,2025-04-17,1,1675.71,0.0,1675.71,Economy,Debit Card,Delivered,2025-04-19,Consumer,South
3543926,74568,846689,2025-09-11,2025-09-12,2,1900.16,10.0,3420.29,Standard,COD,Delivered,2025-09-19,Small Business,East
3545364,18030,175945,2025-04-05,2025-04-09,2,2921.51,10.0,5258.72,Standard,UPI,Delivered,2025-04-11,Small Business,North
9187778,79641,436252,2026-06-04,2026-06-08,1,5363.01,15.0,4558.56,Express,Wallet,Shipped,,Small Business,South
1048105,17733,160872,2025-04-06,2025-04-07,1,3137.12,5.0,2980.26,Standard,Debit Card,Delivered,2025-04-14,Consumer,South
2080936,74568,279787,2025-10-22,2025-10-25,1,1900.16,0.0,1900.16,Express,Wallet,Returned,2025-10-27,Consumer,West
7523218,79641,557517,2025-05-07,2025-05-14,5,5363.01,25.0,20111.29,Standard,Credit Card,Delivered,2025-05-19,Consumer,West
9217802,85575,112541,2025-02-24,2025-02-28,4,3516.68,10.0,12660.05,Same Day,Debit Card,Delivered,2025-03-04,Consumer,West
2787055,85575,312773,2025-05-10,2025-05-13,1,3516.68,0.0,3516.68,Economy,Credit Card,Delivered,2025-05-15,Consumer,West
8246353,85575,401988,2025-02-08,2025-02-12,2,3516.68,15.0,5978.36,Economy,Credit Card,Shipped,,Consumer,West
6046850,97797,992112,2025-04-03,2025-04-05,1,1675.71,0.0,1675.71,Economy,COD,Processing,,Consumer,East
8327280,18474,368880,2025-10-10,2025-10-16,1,1417.87,15.0,1205.19,Economy,Net Banking,Delivered,2025-10-20,Small Business,East
8634844,85575,964228,2025-12-10,2025-12-17,2,3516.68,15.0,5978.36,Standard,UPI,Delivered,2025-12-23,Consumer,East
8805177,97797,902639,2025-03-03,2025-03-10,1,1675.71,25.0,1256.78,Standard,UPI,Delivered,2025-03-17,Corporate,North
7839189,97797,206966,2025-09-16,2025-09-18,1,1675.71,25.0,1256.78,Economy,UPI,Delivered,2025-09-24,Small Business,North
4917263,79641,140302,2025-11-14,2025-11-17,3,5363.01,5.0,15284.58,Economy,UPI,Returned,2025-11-24,Consumer,West
4567704,78497,960030,2025-05-27,2025-05-29,1,725.77,15.0,616.9,Economy,Wallet,Delivered,2025-06-01,Consumer,North
3453009,74568,226199,2025-08-11,2025-08-14,2,1900.16,5.0,3610.3,Same Day,UPI,Delivered,2025-08-17,Corporate,West
6405428,78497,549234,2025-02-21,2025-02-24,1,725.77,10.0,653.19,Standard,Net Banking,Returned,2025-02-26,Consumer,South
9007219,79641,175945,2025-05-20,2025-05-24,1,5363.01,10.0,4826.71,Economy,Debit Card,Processing,,Small Business,Central
6181156,87260,119900,2025-09-29,2025-10-01,1,3209.12,0.0,3209.12,Economy,COD,Shipped,,Consumer,East
5631580,97797,563481,2026-06-25,2026-07-02,4,1675.71,0.0,6702.84,Express,Credit Card,Delivered,2026-07-07,Small Business,West
3751994,48964,306674,2026-06-28,2026-06-30,1,770.14,0.0,770.14,Economy,Debit Card,Delivered,2026-07-05,Consumer,North
3220369,97797,823670,2026-06-19,2026-06-20,1,1675.71,0.0,1675.71,Express,COD,Delivered,2026-06-26,Corporate,West
1316026,79641,566913,2025-09-07,2025-09-13,2,5363.01,0.0,10726.02,Economy,Credit Card,Delivered,2025-09-15,Small Business,West
3975789,68899,513963,2025-02-27,2025-03-04,4,2456.67,20.0,7861.34,Standard,Credit Card,Delivered,2025-03-07,Consumer,West
3936038,78497,610529,2025-07-16,2025-07-19,3,725.77,10.0,1959.58,Economy,Debit Card,Delivered,2025-07-24,Consumer,West
7372731,68899,847924,2025-05-29,2025-06-02,2,2456.67,15.0,4176.34,Standard,UPI,Delivered,2025-06-03,Consumer,North
9413054,97797,119446,2025-01-10,2025-01-12,1,1675.71,15.0,1424.35,Standard,COD,Delivered,2025-01-19,Small Business,South
8163967,78497,940868,2025-03-08,2025-03-10,2,725.77,15.0,1233.81,Standard,Wallet,Delivered,2025-03-12,Consumer,West
4726163,56188,934767,2025-09-22,2025-09-26,2,3443.64,5.0,6542.92,Standard,UPI,Delivered,2025-10-02,Small Business,Central
1666483,78497,659588,2025-07-24,2025-07-27,3,725.77,20.0,1741.85,Standard,COD,Delivered,2025-08-01,Consumer,South
5026327,28129,887032,2025-04-27,2025-05-01,2,6269.52,15.0,10658.18,Economy,UPI,Delivered,2025-05-07,Corporate,South
3711705,21529,549338,2026-01-07,2026-01-09,1,919.39,15.0,781.48,Express,Wallet,Shipped,,Small Business,South
9151840,21529,772034,2025-08-03,2025-08-08,1,919.39,20.0,735.51,Economy,Debit Card,Shipped,,Consumer,South
7753320,50534,952866,2026-04-07,2026-04-12,1,1113.02,10.0,1001.72,Standard,UPI,Delivered,2026-04-18,Consumer,South
4404562,28129,316850,2025-05-31,2025-06-02,1,6269.52,10.0,5642.57,Standard,Credit Card,Delivered,2025-06-05,Consumer,North
7010911,97797,847924,2025-10-29,2025-10-30,1,1675.71,20.0,1340.57,Same Day,Credit Card,Delivered,2025-11-04,Consumer,East
7714202,68899,477196,2025-04-30,2025-05-03,1,2456.67,5.0,2333.84,Express,Net Banking,Delivered,2025-05-10,Small Business,West
2066959,85575,599664,2025-10-11,2025-10-17,2,3516.68,15.0,5978.36,Express,Credit Card,Delivered,2025-10-18,Consumer,South
1613994,18030,750976,2025-04-11,2025-04-16,3,2921.51,0.0,8764.53,Economy,UPI,Returned,2025-04-19,Consumer,West
5951632,97797,301050,2025-04-16,2025-04-21,2,1675.71,0.0,3351.42,Economy,UPI,Delivered,2025-04-22,Consumer,East
3026403,74568,307157,2025-11-25,2025-11-28,3,1900.16,10.0,5130.43,Express,Credit Card,Delivered,2025-12-02,Consumer,West
